@relation spamClassification

@attribute stdDomains numeric
@attribute meanDomains numeric
@attribute stdCountries numeric
@attribute meanCountries numeric
@attribute encodersCount numeric
@attribute clicksCount numeric
@attribute isSpam {True,False}

@data
36.0,47.0,27.69,11.75,1,94,False
1.7,3.333,1.549,2.0,1,10,False
0.0,1.0,0.0,1.0,13,2,False
1.0,3.0,0.866,1.5,12,6,False
22.95,20.67,27.81,20.67,1,62,False
6.342,9.667,4.312,2.636,1,41,False
132.3,187.3,141.8,46.83,1,642,False
394.5,292.3,190.7,51.59,10,877,True
12.5,14.5,3.871,3.625,1,29,False
1.115e+03,414.1,593.3,310.6,1,3727,False
0.0,2.0,0.0,2.0,1,2,True
6.5,21.5,0.0,43.0,5,43,False
1.017e+03,312.6,260.9,86.83,1,4689,False
3.0,13.0,2.496,2.364,1,26,False
421.2,188.1,136.6,37.62,1,1505,False
0.0,19.0,0.0,19.0,3,26,False
12.0,18.0,1.165,1.895,4,97,False
30.42,28.0,18.94,12.73,8,140,False
2.815e+03,1.029e+03,566.9,154.4,3,12350,False
9.0,10.0,8.014,6.667,2,20,False
2.0,4.0,2.0,4.0,13,11,False
24.58,25.33,8.061,3.455,1,76,False
221.2,182.0,327.7,85.47,1,1452,False
184.6,121.8,47.77,12.82,7,487,False
4.83e+03,1.451e+03,1.291e+03,224.4,13,21768,False
1.5,21.5,12.26,10.75,1,43,False
116.5,208.5,56.13,16.68,4,434,False
0.0,117.0,44.43,29.25,1,117,False
65.5,70.5,25.41,15.67,3,141,False
8.5,11.5,7.661,5.75,1,23,False
11.0,45.0,6.193,3.75,1,90,False
13.0,24.0,19.13,16.0,6,48,False
2.357,5.667,2.619,2.125,5,17,False
56.11,33.0,54.63,16.5,4,297,False
0.0,5.0,1.5,2.5,1,5,True
1.0,3.0,2.0,3.0,1,6,False
0.0,1.0,0.0,2.0,1,2,False
4.0,5.0,4.0,5.0,2,10,True
0.0,1.0,0.0,2.0,1,2,False
0.0,8.0,1.0,4.0,1,8,False
2.773,3.25,2.728,2.6,2,13,False
0.5,1.5,0.0,2.0,10,4,True
0.0,2.0,0.0,1.0,1,2,False
0.0,26.0,6.65,8.667,1,26,False
10.0,18.0,5.643,3.6,15,36,False
496.4,164.4,549.1,88.05,1,4931,False
82.09,65.8,20.09,8.225,3,329,False
0.0,1.0,0.0,2.0,2,2,False
1.0,6.0,1.581,3.0,1,12,False
2.5,3.5,2.5,3.5,1,7,False
96.0,99.0,46.74,24.75,1,198,False
5.5,6.5,5.5,6.5,2,13,False
0.0,1.0,0.0,2.0,1,2,False
62.0,77.0,52.5,25.67,4,154,False
121.0,436.0,53.56,15.03,1,872,False
7.773e+04,1.358e+04,4.855e+04,5.295e+03,2,529660,False
0.5,1.5,0.5,1.5,1,3,False
18.18,21.0,18.18,21.0,1,63,True
4.267e+03,618.7,4.234e+03,1.203e+03,1,43314,False
80.0,63.57,108.8,34.23,3,445,False
2.0,3.0,1.5,2.5,8,5,False
6.0,15.0,0.0,30.0,1,24,False
0.0,4.0,1.0,2.0,4,4,False
0.5,2.5,0.9428,1.667,1,5,False
11.03,13.0,25.06,13.0,1,78,False
817.1,440.8,211.7,71.1,1,2204,False
6.5,7.5,6.5,7.5,1,15,True
0.5,1.5,0.5,1.5,2,3,False
0.0,1.0,0.0,1.0,2,2,False
0.0,13.0,1.7,4.333,1,13,False
10.58,12.86,4.199,3.462,3,90,False
2.5,8.5,0.0,17.0,2,17,False
170.0,171.0,94.75,48.86,1,342,False
4.5,9.5,4.167,3.8,14,19,False
543.7,323.6,749.8,258.9,2,2590,True
4.0,5.0,2.598,2.5,1,10,False
1.299,2.75,3.5,5.5,1,11,False
0.0,2.0,0.0,2.0,1,2,False
0.0,1.0,0.0,1.0,1,2,False
64.5,160.5,39.28,12.35,1,321,False
45.19,33.6,15.32,8.4,1,168,False
11.5,26.5,17.44,17.67,1,53,False
0.0,21.0,9.5,10.5,2,21,True
3.0,4.0,3.0,4.0,1,8,False
2.315e+04,4.056e+03,6.724e+03,1.702e+03,1,170345,False
910.7,966.7,426.6,96.67,8,3180,False
111.5,122.7,33.62,9.946,2,370,False
1.061e+03,287.1,384.1,73.3,200,6890,False
158.9,139.0,20.52,8.51,1,417,False
18.5,96.5,88.86,64.33,20,193,False
641.2,777.7,259.3,63.05,2,2333,False
7.257,10.0,14.0,15.0,1,30,False
773.5,694.7,85.39,23.42,1,2084,False
3.5,5.5,3.771,3.667,1,11,False
240.4,150.8,354.8,120.6,1,1206,False
0.0,7.0,1.886,2.333,2,7,False
0.0,17.0,6.5,8.5,2,17,False
2.449,3.0,1.414,4.0,1,12,False
0.5,1.5,0.0,3.0,4,3,False
53.5,123.5,80.99,41.17,1,267,False
3.439e+03,1.021e+03,1.415e+03,358.8,43,13297,False
338.0,89.84,177.3,55.29,1,2875,False
4.603,5.25,4.243,7.0,1,21,False
68.37,62.67,25.64,17.09,1,188,False
45.5,54.5,25.4,9.909,4,109,False
337.3,337.5,86.78,18.0,2,1350,False
0.0,2.0,0.0,2.0,5,4,False
33.5,145.5,27.52,15.32,6,291,False
2.895e+03,1.098e+03,638.5,152.6,3,15413,False
0.5,10.5,9.5,10.5,1,25,False
29.0,35.0,22.52,11.67,1,70,False
0.5,2.5,1.5,2.5,2,5,False
0.0,11.0,4.5,5.5,2,11,False
129.5,182.3,65.69,30.39,1,547,False
1.0,2.0,1.0,2.0,1,4,True
1.5,4.5,3.5,4.5,1,9,False
0.5,1.5,0.5,1.5,9,3,False
3.0,13.0,7.909,5.2,5,132,False
381.4,248.8,334.2,93.12,7,1486,False
0.0,1.0,0.0,3.0,2,3,False
3.5,4.5,0.0,9.0,4,32,False
701.8,437.2,351.5,83.1,1,1742,False
9.414e+03,2.919e+03,4.544e+03,597.9,1,49657,False
5.735,7.667,7.084,5.75,1,23,True
20.46,20.86,66.7,48.67,1,146,True
107.5,432.5,71.84,21.1,1,865,False
110.0,111.0,59.79,55.5,1,222,False
2.492e+03,1.092e+03,2.814e+03,313.7,5,27293,False
33.64,32.33,32.58,16.17,5,97,False
932.5,1.148e+03,338.5,69.61,1,2297,False
100.1,79.67,49.59,34.14,2,239,False
232.3,140.4,165.7,34.03,1,1123,False
60.22,52.43,54.93,21.59,1,367,False
65.5,74.5,16.09,6.773,1,149,False
0.5,1.5,0.0,3.0,5,3,False
0.5,2.5,0.4714,1.667,1,5,False
7.5,8.5,4.099,2.833,1,17,False
0.0,3.0,0.5,1.5,3,3,False
12.0,35.0,19.76,8.75,1,87,False
0.0,77.0,24.04,15.4,1,77,False
0.0,5.0,0.433,1.25,2,5,False
3.0,4.0,3.0,4.0,1,8,True
28.5,39.5,15.01,7.182,6,79,False
5.0,9.0,6.377,6.0,1,18,False
0.0,8.0,3.0,4.0,2,8,False
13.0,16.0,7.228,3.556,1,32,True
0.0,2.0,0.0,2.0,1,2,False
2.5,5.5,2.4,2.2,1,11,True
1.0,3.0,0.0,2.0,1,6,False
0.0,20.0,4.301,5.0,1,20,False
339.7,184.7,203.9,69.25,2,1326,False
0.0,4.0,1.0,2.0,1,4,False
0.0,2.0,0.0,2.0,16,2,False
110.2,104.8,30.71,9.109,1,419,False
490.0,970.0,233.4,55.43,1,1940,False
2.641e+03,3.619e+03,438.2,122.0,1,10857,False
619.7,622.0,186.9,73.18,1,2488,False
15.71,15.83,27.28,11.88,5,95,False
0.0,3.0,0.5,1.5,7,3,False
0.0,2.0,0.0,2.0,12,2,False
2.5,29.5,7.078,4.538,1,59,False
8.0,11.0,4.643,3.667,1,22,False
6.22,6.143,13.65,10.75,3,43,False
0.0,1.0,0.0,1.0,2,2,False
7.0,17.0,5.107,3.091,3,34,False
0.0,3.0,0.0,3.0,1,3,False
0.4714,1.667,0.4714,1.667,14,5,False
49.5,78.5,42.11,15.7,1,157,False
0.0,4.0,0.0,4.0,5,4,True
8.957,8.333,5.356,6.25,2,25,False
625.5,944.5,276.0,65.14,1,1889,False
0.0,2.0,0.0,1.0,1,2,False
1.5,3.5,0.433,1.75,2,7,True
694.9,323.3,100.7,24.11,4,13349,False
6.5,7.5,0.0,15.0,1,15,False
125.5,71.5,52.93,12.62,1,429,False
2.357,2.667,1.225,2.0,3,8,False
10.8,11.0,6.651,6.6,1,33,False
142.1,69.36,108.5,26.31,2,763,False
1.082e+04,4.892e+03,4.027e+03,682.6,1,29353,False
0.0,2.0,0.0,2.0,5,2,True
257.5,344.5,99.74,32.81,1,689,True
6.0,7.0,3.775,3.5,2,14,False
1.598e+03,519.2,1.493e+03,296.7,1,8308,False
3.088e+03,1.216e+03,734.8,187.0,1,9725,False
153.9,78.2,65.9,43.44,1,391,False
0.0,14.0,4.497,4.667,2,14,False
10.5,16.5,0.0,33.0,6,33,True
28.09,35.0,53.73,21.88,1,175,False
29.0,40.0,10.18,8.889,3,80,False
2.693,4.5,2.26,2.125,1,17,False
0.0,12.0,1.0,12.0,1,24,False
2.0,3.0,0.0,6.0,1,6,False
39.04,36.67,49.03,36.67,3,110,False
6.265,7.5,12.03,10.0,1,30,False
19.5,20.5,0.0,41.0,1,40,False
9.5,14.5,7.846,9.667,1,29,False
3.0,4.0,2.357,2.667,123,8,False
6.5,7.5,3.5,7.5,2,15,False
17.0,107.0,48.06,26.75,1,214,False
0.0,4.0,0.0,4.0,3,4,False
167.0,192.0,73.09,20.21,1,384,False
2.479e+03,468.9,770.5,208.4,3,15006,False
0.0,14.0,5.185,4.667,2,14,False
0.0,20.0,0.0,20.0,2,20,False
2.964e+03,3.06e+03,2.132e+03,874.4,1,6121,False
0.0,4.0,0.0,8.0,2,8,False
112.0,181.0,53.22,17.24,3,362,False
0.0,2.0,0.0,1.0,6,2,False
3.5,9.5,3.976,3.167,7,19,False
0.5,4.5,1.5,4.5,1,9,False
1.0,2.0,0.0,1.0,26,2,True
0.0,3.0,0.5,1.5,1,3,True
47.5,52.5,23.54,15.0,6,105,False
48.0,49.0,9.767,5.158,1,98,False
1.5,4.5,3.5,4.5,1,9,False
0.0,2.0,0.0,2.0,6,2,False
7.5,16.5,8.165,11.0,1,33,False
837.9,524.2,160.3,37.45,4,2097,False
1.5,7.5,3.742,5.0,1,15,False
356.5,364.5,219.1,104.1,1,729,False
0.0,7.0,0.0,7.0,3,7,False
3.5,45.5,37.67,22.75,1,91,False
6.645,7.2,12.4,7.2,1,36,False
173.9,83.67,98.1,27.89,1,502,False
1.272e+03,878.2,621.6,117.1,1,5282,False
0.0,1.0,0.0,1.0,1,2,False
0.0,4.0,0.0,4.0,2,4,False
8.0,121.0,39.6,22.0,1,242,False
3.319e+03,814.0,1.677e+03,203.2,41,20351,False
0.0,20.0,6.0,10.0,2,20,False
905.5,307.8,1.267e+03,376.2,1,6772,False
10.4,9.333,11.79,9.333,1,28,False
51.04,44.33,65.5,66.5,1,133,True
901.9,262.6,424.5,175.0,1,3676,False
20.08,15.67,0.0,94.0,1,94,True
735.0,415.0,408.6,94.23,18,2074,False
151.9,123.6,185.5,37.45,3,1236,False
1.0,2.0,0.4714,1.333,1,4,False
0.0,2.0,0.0,2.0,2,2,False
5.39e+03,1.646e+03,2.653e+03,470.1,1,19746,False
0.0,2.0,0.0,1.0,1,2,False
2.0,14.0,6.164,4.0,6,28,False
442.0,528.0,150.2,32.0,1,1056,False
0.5,1.5,0.0,3.0,1,3,False
1.5,2.5,0.9428,1.667,2,5,False
4.271,6.6,10.71,6.6,3,275,False
0.0,5.0,0.0,5.0,1,5,False
250.6,268.3,91.88,27.76,1,805,False
160.5,114.2,72.59,35.15,334,457,False
0.0,2.0,0.0,1.0,8,2,False
0.0,14.0,3.124,2.8,21,14,False
193.5,85.71,110.6,75.0,1,600,False
0.5,1.5,0.5,1.5,2,3,False
4.0,8.0,5.196,4.0,2,16,False
104.5,49.5,53.44,18.56,1,297,False
0.0,9.0,3.5,4.5,1,9,False
0.0,8.0,3.0,4.0,1,8,False
0.0,2.0,0.0,2.0,9,2,False
6.5,7.5,4.206,3.75,2,15,False
101.4,65.75,88.77,37.57,8,263,False
0.0,28.0,7.071,7.0,2,28,False
0.0,13.0,5.5,6.5,2,13,False
7.5,13.5,7.826,4.5,1,27,False
420.8,166.2,196.6,78.24,1,1331,False
0.0,13.0,4.714,4.333,2,13,False
557.1,378.3,111.1,28.02,3,2273,False
75.42,54.33,24.79,18.11,1,163,True
4.0,13.0,3.247,2.889,1,26,True
0.0,3.0,0.5,1.5,1,3,False
40.5,53.5,5.092,3.452,1,107,False
19.5,29.5,11.32,5.364,3,58,False
144.0,196.0,25.07,9.333,4,392,False
0.0,4.0,0.0,2.0,1,4,False
7.63,10.67,11.35,5.818,7,64,False
499.1,266.2,107.2,26.62,1,2130,True
141.5,303.5,92.61,30.35,1,607,False
2.0,3.0,0.5,1.5,8,6,False
1.414,2.0,1.0,3.0,3,6,False
0.8165,2.0,0.8165,2.0,5,6,False
0.0,52.0,25.0,26.0,11,53,False
0.0,3.0,0.0,1.0,8,2,False
0.433,1.25,1.5,2.5,1,5,False
3.0,5.0,1.095,2.0,1,10,False
142.5,143.5,104.3,71.75,1,287,False
0.5,2.5,0.9428,1.667,1,5,False
1.5,2.5,1.5,2.5,5,5,False
0.0,6.0,2.915,3.0,1,12,False
65.0,68.0,41.19,34.0,1,136,False
543.5,802.5,80.28,21.12,1,1605,False
1.223e+03,453.7,466.7,157.0,1,4083,True
0.5,5.5,3.091,3.667,1,11,False
1.247,2.667,1.225,2.0,4,8,False
3.518e+04,5.613e+03,5.968e+03,2.352e+03,5,235767,False
41.5,42.5,41.5,42.5,1,85,False
2.345e+04,5.44e+03,1.152e+04,3.022e+03,2,163247,False
6.5,7.5,6.5,7.5,13,15,False
4.714,4.333,1.317,1.625,1,20,False
0.0,3.0,0.0,3.0,17,4,False
1.5,11.5,2.006,2.556,11,23,False
0.0,6.0,0.0,6.0,15,6,False
0.0,1.0,0.0,1.0,1,2,False
0.0,16.0,6.128,5.333,2,16,False
18.0,87.0,42.52,43.5,2,174,False
20.0,21.0,17.68,14.0,23,42,False
7.76,10.33,5.014,5.167,1,31,False
4.0,5.0,2.598,2.5,2,10,False
1.252e+03,257.0,1.225e+03,237.5,72,23905,False
1.964e+04,2.089e+03,1.758e+04,1.943e+03,3,194311,False
23.48,19.4,8.655,4.619,1,97,False
1.0,10.0,4.062,5.0,1,33,True
6.0,7.0,0.0,14.0,1,14,False
2.357,2.667,0.8,1.6,11,8,False
21.93,31.67,21.29,19.0,7,95,False
3.0,4.0,3.0,4.0,4,8,False
1.5,2.5,0.433,1.25,1,670,True
134.5,143.5,30.01,17.94,1,287,False
7.5,8.5,5.068,4.25,2,17,False
12.5,15.5,11.15,10.33,1,31,False
15.0,29.0,9.284,5.273,1,58,False
40.19,35.67,5.624,3.118,10,142,True
2.0,14.0,2.014,2.333,1,56,False
28.55,21.0,32.68,15.0,3,105,False
0.0,2.0,0.0,2.0,1,2,False
1.078e+03,782.3,386.1,138.1,1,2347,False
42.0,118.0,38.82,14.75,2,236,False
407.0,414.0,184.9,118.3,1,828,False
0.0,5.0,1.5,2.5,4,5,False
167.9,111.2,102.0,20.84,1,667,False
6.677e+03,3.285e+03,1.657e+03,266.4,1,19710,False
3.832,6.25,8.0,5.0,1,25,False
75.71,86.33,86.55,37.0,6,259,False
17.91,13.67,11.12,8.2,1,41,False
19.0,23.0,15.41,9.2,1,46,True
16.94,21.33,26.41,16.0,1,128,False
630.0,716.0,265.4,62.26,1,1432,False
6.0,8.0,6.128,5.333,2,16,False
7.0,8.0,5.196,4.0,2,16,False
0.5,3.5,2.5,3.5,1,7,False
0.4714,1.333,0.0,4.0,2,3,False
14.72,13.5,12.99,13.5,24,54,False
772.5,596.5,267.7,74.56,3,2533,False
0.0,1.0,0.0,1.0,4,2,False
162.6,118.0,78.58,35.4,1,354,True
4.0,7.0,2.07,2.0,1,14,True
5.918e+03,3.466e+03,1.445e+03,420.2,2,14018,False
0.0,13.0,4.714,4.333,2,13,False
0.0,2.0,0.0,2.0,5,2,False
0.5,1.5,0.0,3.0,1,3,False
1.051e+03,324.2,496.7,91.87,3,5515,True
1.317e+03,267.4,503.8,138.9,6,13906,False
13.5,20.5,4.693,4.556,4,41,False
33.09,27.67,15.43,5.724,1,166,False
8.452,7.4,3.33,2.643,1,53,False
100.2,53.6,61.36,33.5,1,268,False
0.0,4.0,0.0,4.0,9,4,False
5.5,6.5,5.5,6.5,1,13,False
782.0,401.9,285.5,97.0,2,2813,False
14.0,56.0,6.126,3.733,1,112,False
2.0,3.0,2.0,3.0,1,6,True
8.0,9.0,5.2,3.6,1,18,True
193.1,208.7,82.07,21.59,1,626,False
185.5,581.5,144.7,43.07,1,1163,False
138.0,263.0,104.6,58.44,1,526,False
1.0,27.0,9.705,6.75,1,54,False
0.0,14.0,3.0,7.0,2,14,False
0.0,40.0,13.0,20.0,1,40,False
400.3,254.2,95.25,42.38,1,1017,False
0.4714,2.333,2.5,3.5,1,7,False
1.0,2.0,0.0,2.0,1,5,False
0.0,2.0,0.0,1.0,2,2,False
0.0,5.0,0.0,5.0,9,5,False
0.0,108.0,42.73,27.0,1,108,False
2.449,6.0,5.154,4.8,1,24,False
2.0,61.0,28.77,20.33,2,122,False
12.0,88.0,42.02,25.14,1,176,False
3.5,4.5,3.5,4.5,18,16,False
31.82,25.6,28.54,16.0,10,128,True
1.063e+03,813.5,417.8,83.38,13,6619,False
24.0,31.0,30.0,31.0,1,62,False
845.4,351.4,447.4,175.7,2,2460,False
1.0,7.0,1.0,7.0,11,14,False
1.0,2.0,0.0,2.0,1,4,False
7.5,25.5,3.986,5.1,3,54,False
327.0,454.0,92.67,18.16,1,908,False
0.0,2.0,0.4714,1.333,1,4,False
0.0,1.0,0.0,2.0,1,2,False
0.0,2.0,0.0,2.0,6,2,False
5.861e+03,1.624e+03,3.326e+03,480.4,1,34110,True
0.0,2.0,0.0,2.0,2,2,False
1.18e+03,183.4,616.1,135.6,2,13658,False
7.5,66.5,20.31,12.09,1,133,False
0.0,5.0,0.0,5.0,1,5,False
88.04,55.75,36.64,13.94,2,223,False
3.5,87.5,37.23,21.88,4,175,False
3.5,8.5,5.068,4.25,2,17,True
13.5,24.5,8.5,24.5,1,49,False
5.0,7.0,5.185,4.667,2,14,False
0.0,2.0,0.0,1.0,2,2,False
0.0,1.0,0.0,2.0,2,2,False
1.146e+03,1.62e+03,415.4,85.29,1,3241,False
249.0,319.0,71.83,20.58,1,643,False
0.5,2.5,0.5,2.5,1,5,False
0.0,3.0,0.0,3.0,6,6,False
737.4,330.1,376.1,72.22,1,2309,False
0.0,1.0,0.0,1.0,19,2,False
0.0,2.0,0.0,2.0,1,2,False
539.0,311.7,595.7,124.6,3,3195,False
15.89,13.2,19.02,13.2,2,66,False
3.5,7.5,3.5,7.5,12,15,False
0.5,1.5,0.5,1.5,11,3,False
83.03,49.33,56.5,14.8,1,296,False
0.0,5.0,0.0,5.0,2,5,False
6.0,7.0,4.33,3.5,2,14,False
0.0,13.0,4.5,6.5,2,13,False
0.5,21.5,11.95,14.33,1,43,False
6.994e+03,3.636e+03,2.311e+03,298.8,2,21815,False
0.0,187.0,80.46,62.33,1,187,True
1.415e+04,4.802e+03,3.978e+03,573.3,2,57619,False
2.055,14.67,9.453,8.8,2,44,False
4.784,7.667,3.682,7.667,17,23,False
2.581e+04,1.113e+04,3.165e+03,778.4,1,77901,False
7.886e+03,3.483e+03,2.356e+03,400.3,1,35044,False
3.262,3.6,0.0,18.0,4,18,False
15.08,11.67,11.01,7.0,1,35,False
57.5,60.5,0.0,121.0,1,121,False
9.96,8.0,7.542,6.667,1,103,False
0.0,3.0,0.0,3.0,6,3,False
0.0,7.0,1.5,3.5,1,7,False
0.0,2.0,0.0,1.0,1,2,False
0.0,2.0,0.0,2.0,1,2,True
578.9,335.4,368.1,122.0,1,2683,False
0.5,1.5,0.5,1.5,2,36,False
1.886,3.667,1.299,2.75,2,11,False
193.6,99.33,76.4,31.37,1,596,False
1.024e+03,843.8,337.8,80.36,1,3453,False
0.0,15.0,0.0,15.0,16,15,False
50.22,71.33,58.58,21.3,1,213,False
270.0,425.0,124.5,32.69,1,850,False
0.0,22.0,8.957,7.333,2,22,False
0.0,1.0,0.0,1.0,2,2,False
1.5,6.5,3.399,4.333,3,13,False
81.0,82.0,44.66,32.8,1,164,False
25.5,134.5,20.22,11.21,4,437,False
190.3,95.83,67.59,30.26,2,575,False
15.11,13.67,10.66,10.25,1,41,False
2.121,3.0,4.243,4.0,2,12,False
1.5,2.5,0.433,1.25,2,5,False
0.0,1.0,0.0,1.0,1,7,False
0.0,2.0,0.0,2.0,7,2,False
76.0,99.0,44.33,13.13,1,197,False
0.0,2.0,0.0,1.0,1,2,False
160.5,279.5,76.58,15.97,2,559,False
11.0,12.0,4.583,4.0,1,24,False
5.5,9.5,7.542,6.333,2,19,False
5.5,8.5,6.5,8.5,1,17,False
3.356e+03,1.698e+03,1.568e+03,235.1,6,15283,False
525.4,240.1,525.0,176.9,2,3361,False
0.5,1.5,0.5,1.5,2,3,False
0.0,2.0,0.0,2.0,14,2,False
0.0,304.0,93.8,50.67,1,304,False
231.5,116.8,119.0,77.89,1,701,False
3.568e+03,1.898e+03,1.971e+03,337.4,2,15184,True
0.0,1.0,0.0,2.0,1,2,False
938.5,534.3,422.1,71.92,1,3740,False
1.5,2.5,1.5,2.5,2,7,False
2.028e+03,474.7,2.06e+03,640.9,1,12817,False
15.5,19.5,7.491,4.875,2,39,False
100.7,74.67,60.04,32.0,1,224,True
1.855,2.6,2.728,2.6,3,13,False
3.791e+03,1.547e+03,951.8,215.8,6,21638,False
2.332,3.4,2.577,3.4,6,17,False
1.0,5.0,2.0,5.0,1,10,False
0.0,117.0,37.38,19.5,2,117,False
0.0,1.0,0.0,2.0,3,2,False
240.8,97.54,338.4,105.7,1,1267,False
20.77,23.5,35.76,14.46,6,188,False
0.0,11.0,0.0,11.0,3,11,False
0.0,2.0,0.0,2.0,2,2,False
328.0,420.0,52.89,13.55,5,840,False
0.5,2.5,0.5,2.5,5,6,False
297.0,299.0,170.4,85.43,1,598,False
11.5,21.5,11.1,10.75,2,43,False
5.5,11.5,8.731,7.667,4,27,False
4.5,5.5,2.5,5.5,16,11,True
301.0,307.0,248.6,153.5,1,1091,False
118.6,32.84,146.7,58.39,1,1051,False
3.124e+03,971.2,1.96e+03,728.4,1,11655,False
15.37,22.67,24.85,17.0,2,68,False
0.5,1.5,0.5,1.5,1,3,False
0.0,2.0,0.0,1.0,1,2,False
1.5,2.5,1.5,2.5,20,11,True
3.091,9.667,12.26,9.667,27,29,False
1.0,2.0,0.0,4.0,1,4,False
0.0,5.0,0.4714,1.667,1,5,False
2.055,3.333,1.106,1.667,3,10,False
14.7,13.25,21.22,13.25,1,53,False
9.0,52.0,14.78,8.667,1,104,False
1.5,2.5,0.5,2.5,1,5,True
98.55,95.5,132.6,44.08,2,573,False
1.5,2.5,0.0,5.0,1,5,False
0.0,34.0,15.0,17.0,1,34,False
1.1e+03,1.102e+03,473.9,129.7,1,2205,False
4.5,5.5,1.6,2.2,3,42,False
2.429e+03,463.1,2.351e+03,586.6,1,17601,False
0.0,2.0,0.0,2.0,4,2,False
4.555e+03,1.452e+03,2.25e+03,939.6,1,15973,False
0.5,2.5,0.9428,1.667,3918,4,False
0.0,9.0,3.5,4.5,1,9,False
667.3,617.4,750.1,137.2,2,4983,False
13.72,21.67,31.5,32.5,1,65,False
8.0,10.0,6.364,5.0,2,20,True
2.0,4.0,2.357,2.667,1,8,False
0.0,1.0,0.0,1.0,3,3,False
8.5,14.5,1.526,1.933,24,29,False
2.5,3.5,1.299,1.75,2,7,False
36.55,26.33,43.16,26.33,6,158,False
115.5,87.62,242.0,100.1,1,701,False
0.0,4.0,0.0,4.0,1,4,False
599.5,743.5,245.4,57.19,1,1487,False
0.0,98.0,30.44,16.33,1,156,False
323.9,411.7,165.4,95.0,1,1237,False
0.0,17.0,0.0,17.0,2,17,False
19.07,21.67,21.54,10.83,1,239,False
25.0,19.67,14.96,9.833,18,59,True
909.1,492.2,1.232e+03,295.4,12,5907,False
1.0,2.0,1.0,2.0,7,4,False
1.0,2.0,1.0,2.0,1,4,False
54.79,62.33,38.8,31.17,1,187,False
8.731,13.33,14.0,8.0,5,251,False
0.0,18.0,6.377,6.0,2,18,False
29.37,37.17,48.13,15.93,4,223,False
0.0,2.0,0.0,2.0,6,4,False
458.2,328.0,302.6,45.24,1,2624,False
8.0,10.0,9.0,10.0,1,20,False
21.87,13.5,12.29,5.4,2,81,False
5.5,6.5,3.897,3.25,1,13,False
0.5,1.5,0.5,1.5,13,3,False
48.5,55.5,26.76,9.25,2,110,False
15.5,17.5,16.5,17.5,2,35,True
0.0,4.0,0.0,4.0,1,4,False
0.0,1.0,0.0,1.0,3,2,True
4.5,24.5,5.912,3.769,1,49,False
6.5,10.5,7.361,5.25,1,21,False
378.8,198.0,154.6,21.78,1,2178,False
0.0,10.0,2.055,3.333,2,10,False
4.0,5.0,1.549,2.0,2,10,True
432.1,261.0,315.3,79.43,4,1827,False
0.0,2.0,0.0,1.0,5,2,False
0.0,70.0,18.55,17.5,1,70,False
16.5,19.5,2.742,3.545,4,39,False
9.775,11.33,14.0,5.667,1,68,False
0.0,2.0,0.0,2.0,1,2,False
0.0,9.0,3.5,4.5,1,9,False
0.0,2.0,0.0,2.0,5,2,False
1.5,3.5,1.247,2.333,1,7,False
100.0,102.0,53.26,29.14,1,204,True
0.0,3.0,0.0,3.0,142,3,False
0.0,3.0,0.5,1.5,1,3,False
4.227e+04,5.698e+03,2.517e+04,5.621e+03,912,565498,False
0.0,4.0,0.0,2.0,9,4,False
8.5,11.5,10.5,11.5,1,23,False
11.0,19.0,9.708,7.6,2,38,False
0.0,29.0,13.5,14.5,1,29,False
123.5,208.5,78.71,41.7,1,417,False
396.3,266.8,175.2,39.52,17,1067,False
137.0,108.7,89.3,29.64,1,326,False
32.22,23.0,34.46,13.8,4,138,False
2.55,5.0,3.758,2.857,3,20,False
4.0,5.0,2.598,2.5,1,10,False
0.4714,1.667,0.433,1.25,1,5,False
2.5,3.5,0.0,7.0,1,7,False
2.0,3.0,2.0,3.0,12,6,False
5.068,7.25,10.26,7.25,6,29,False
0.0,4.0,0.0,2.0,11,4,False
152.0,328.0,90.72,27.33,1,656,False
0.0,21.0,0.0,21.0,1,21,False
17.58,21.29,68.83,49.67,1,149,False
300.8,126.3,45.99,15.11,3,1516,False
3.562e+03,520.3,2.914e+03,647.7,3,31737,False
182.5,529.5,136.2,44.12,1,1059,False
240.4,142.1,205.0,52.37,3,1115,False
68.43,53.33,34.38,26.67,1,160,False
0.0,2.0,0.0,1.0,4,2,False
6.0,33.0,5.107,5.5,1,66,False
20.5,24.5,4.621,5.444,1,49,False
1.5,2.5,1.5,2.5,9,5,False
1.35e+03,1.358e+03,832.0,301.9,2,2717,False
840.0,584.6,351.5,69.6,1,2923,False
605.0,701.0,150.2,58.42,4,1402,False
1.0,13.0,1.298,2.364,3,26,False
1.702e+03,335.8,1.406e+03,415.7,11,17461,False
248.5,110.3,185.6,52.48,2,1102,False
0.0,3.0,0.5,1.5,1,3,False
0.0,2.0,0.0,1.0,1,2,False
1.0,4.0,1.0,4.0,7,8,False
3.5,4.5,1.639,2.25,2,9,False
506.3,360.0,150.6,98.18,1,1080,False
883.3,454.4,333.7,117.3,2,3654,False
57.24,38.0,16.08,6.65,9,266,False
5.437,5.333,5.437,5.333,2,16,True
3.5,71.5,60.19,35.75,1,143,False
0.0,1.0,0.0,2.0,1,2,False
0.0,14.0,4.497,4.667,2,14,False
8.293e+03,1.673e+03,2.243e+03,487.9,2,46843,False
0.0,6.0,0.0,6.0,5,6,False
78.29,73.83,132.8,55.38,1,443,False
82.0,83.0,52.11,33.2,1,166,False
